nome_arquivo,imagem,threshold,prompt_fundo,prompt_roupa,clip_fundo,clip_inpainting,psnr_fundo,psnr_inpainting
img-26-mscoco__fundo_0298__The city of London__th05__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,0.5,The city of London,A photograph of a knight in shining armor holding a basketball,0.2471923828125,0.306884765625,10.51400146343801,11.299049448061659
img-26-mscoco__fundo_0322__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th07__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,0.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.145263671875,0.3466796875,9.413447059328732,10.666360347201582
img-26-mscoco__fundo_0322__A sunset__th07__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,0.7,A sunset,A photograph of a knight in shining armor holding a basketball,0.2294921875,0.373291015625,10.869284517344314,11.110615260850722
img-26-mscoco__fundo_0322__The Parthenon in front of the Great Pyramid__th07__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,0.7,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.169921875,0.34765625,9.966059655742882,10.380978365813814
img-26-mscoco__fundo_0322__The city of London__th07__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,0.7,The city of London,A photograph of a knight in shining armor holding a basketball,0.254638671875,0.359375,9.845313428376423,10.797037899906496
img-26-mscoco__fundo_0346__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th09__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,0.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.1900634765625,0.3564453125,10.18958636063649,11.28779355049845
img-26-mscoco__fundo_0346__A sunset__th09__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,0.9,A sunset,A photograph of a knight in shining armor holding a basketball,0.2142333984375,0.37353515625,10.259100019093033,10.552358536733088
img-26-mscoco__fundo_0346__The Parthenon in front of the Great Pyramid__th09__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,0.9,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.2080078125,0.349609375,10.160484082012356,10.131804282306804
img-26-mscoco__fundo_0346__The city of London__th09__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,0.9,The city of London,A photograph of a knight in shining armor holding a basketball,0.2322998046875,0.334228515625,10.185975226258838,10.124728703023703
img-26-mscoco__fundo_0370__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th11__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.1434326171875,0.32177734375,9.86217833414355,11.19126233357411
img-26-mscoco__fundo_0370__A sunset__th11__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.1,A sunset,A photograph of a knight in shining armor holding a basketball,0.220458984375,0.362060546875,11.138095112119974,11.918331493566486
img-26-mscoco__fundo_0370__The Parthenon in front of the Great Pyramid__th11__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.1,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.2109375,0.327392578125,9.834188319661948,9.75547626181002
img-26-mscoco__fundo_0370__The city of London__th11__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.1,The city of London,A photograph of a knight in shining armor holding a basketball,0.2266845703125,0.34033203125,10.09997929567566,10.57675982326451
img-26-mscoco__fundo_0394__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th13__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.17333984375,0.376708984375,11.1832560867255,11.339502559526894
img-26-mscoco__fundo_0394__A sunset__th13__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.3,A sunset,A photograph of a knight in shining armor holding a basketball,0.2119140625,0.369140625,11.536328392678582,11.685383964978246
img-26-mscoco__fundo_0394__The Parthenon in front of the Great Pyramid__th13__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.3,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.1859130859375,0.351318359375,9.566356612360433,9.8815578122651
img-26-mscoco__fundo_0394__The city of London__th13__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.3,The city of London,A photograph of a knight in shining armor holding a basketball,0.252197265625,0.360595703125,10.424512370369905,10.836248590159123
img-26-mscoco__fundo_0418__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th15__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.351806640625,0.20263671875,9.19398077399215,12.096456521125827
img-26-mscoco__fundo_0418__A sunset__th15__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.5,A sunset,A photograph of a knight in shining armor holding a basketball,0.261474609375,0.196533203125,11.237918624192755,11.50992264477021
img-26-mscoco__fundo_0418__The Parthenon in front of the Great Pyramid__th15__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.5,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.28125,0.1654052734375,11.743636042088479,9.192560979673122
img-26-mscoco__fundo_0418__The city of London__th15__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.5,The city of London,A photograph of a knight in shining armor holding a basketball,0.296142578125,0.1407470703125,11.439519089509986,11.935353834781761
img-26-mscoco__fundo_0442__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th17__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.357421875,0.199951171875,8.874544979553349,12.431155664537995
img-26-mscoco__fundo_0442__A sunset__th17__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.7,A sunset,A photograph of a knight in shining armor holding a basketball,0.2841796875,0.1915283203125,11.307414404867618,11.815896407401201
img-26-mscoco__fundo_0442__The Parthenon in front of the Great Pyramid__th17__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.7,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.275146484375,0.154296875,11.363474020123551,8.98877725652717
img-26-mscoco__fundo_0442__The city of London__th17__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.7,The city of London,A photograph of a knight in shining armor holding a basketball,0.28125,0.1451416015625,11.934878157115143,12.114394329518786
img-26-mscoco__fundo_0466__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th19__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.366455078125,0.1951904296875,9.814252931949646,12.54724353779591
img-26-mscoco__fundo_0466__A sunset__th19__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.9,A sunset,A photograph of a knight in shining armor holding a basketball,0.262939453125,0.1832275390625,11.272060378883738,12.147113298235585
img-26-mscoco__fundo_0466__The Parthenon in front of the Great Pyramid__th19__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.9,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.291259765625,0.17236328125,10.894620536405744,8.627592844462658
img-26-mscoco__fundo_0466__The city of London__th19__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-26-mscoco,1.9,The city of London,A photograph of a knight in shining armor holding a basketball,0.297119140625,0.1468505859375,12.204071973068919,11.786663771224644
img-26-mscoco__fundo_0490__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th01__The_Mona_Lisa.jpg,img-26-mscoco,0.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.2396240234375,0.328857421875,10.483329800778344,11.120761706455989
img-26-mscoco__fundo_0490__A sunset__th01__The_Mona_Lisa.jpg,img-26-mscoco,0.1,A sunset,The Mona Lisa,0.217529296875,0.307373046875,11.653386489346836,11.742095745407216
img-26-mscoco__fundo_0490__The Parthenon in front of the Great Pyramid__th01__The_Mona_Lisa.jpg,img-26-mscoco,0.1,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.194580078125,0.27685546875,9.730278795388077,10.656618294247735
img-26-mscoco__fundo_0490__The city of London__th01__The_Mona_Lisa.jpg,img-26-mscoco,0.1,The city of London,The Mona Lisa,0.2073974609375,0.296630859375,10.499731389538868,10.43704663591056
img-26-mscoco__fundo_0514__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th03__The_Mona_Lisa.jpg,img-26-mscoco,0.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.2340087890625,0.312255859375,10.172239237519483,10.696629635305529
img-26-mscoco__fundo_0514__A sunset__th03__The_Mona_Lisa.jpg,img-26-mscoco,0.3,A sunset,The Mona Lisa,0.2259521484375,0.315185546875,9.068135608903544,9.9290294652691
img-26-mscoco__fundo_0514__The Parthenon in front of the Great Pyramid__th03__The_Mona_Lisa.jpg,img-26-mscoco,0.3,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.206298828125,0.2626953125,9.229177003850054,9.543890867548525
img-26-mscoco__fundo_0514__The city of London__th03__The_Mona_Lisa.jpg,img-26-mscoco,0.3,The city of London,The Mona Lisa,0.2489013671875,0.30078125,10.528211660247358,10.598425496398338
img-26-mscoco__fundo_0538__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th05__The_Mona_Lisa.jpg,img-26-mscoco,0.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.28466796875,0.292724609375,9.560596037943228,11.092070619222191
img-26-mscoco__fundo_0538__A sunset__th05__The_Mona_Lisa.jpg,img-26-mscoco,0.5,A sunset,The Mona Lisa,0.2320556640625,0.254638671875,11.03714257706142,11.475838378043045
img-26-mscoco__fundo_0538__The Parthenon in front of the Great Pyramid__th05__The_Mona_Lisa.jpg,img-26-mscoco,0.5,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.2193603515625,0.285400390625,10.1200827111196,9.218853726613158
img-26-mscoco__fundo_0538__The city of London__th05__The_Mona_Lisa.jpg,img-26-mscoco,0.5,The city of London,The Mona Lisa,0.24169921875,0.288330078125,11.36181670298651,11.689803089900426
img-26-mscoco__fundo_0562__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th07__The_Mona_Lisa.jpg,img-26-mscoco,0.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.2484130859375,0.302734375,11.155668130851636,11.284260142703292
img-26-mscoco__fundo_0562__A sunset__th07__The_Mona_Lisa.jpg,img-26-mscoco,0.7,A sunset,The Mona Lisa,0.23193359375,0.24755859375,11.308306652647524,11.030070234774685
img-26-mscoco__fundo_0562__The Parthenon in front of the Great Pyramid__th07__The_Mona_Lisa.jpg,img-26-mscoco,0.7,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.1978759765625,0.276123046875,10.829047119792198,9.553125584099034
img-26-mscoco__fundo_0562__The city of London__th07__The_Mona_Lisa.jpg,img-26-mscoco,0.7,The city of London,The Mona Lisa,0.27392578125,0.298828125,10.845664106662422,10.127285757955612
img-26-mscoco__fundo_0586__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th09__The_Mona_Lisa.jpg,img-26-mscoco,0.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.279541015625,0.307373046875,9.992890967332665,10.702803376996277
img-26-mscoco__fundo_0586__A sunset__th09__The_Mona_Lisa.jpg,img-26-mscoco,0.9,A sunset,The Mona Lisa,0.25390625,0.2548828125,11.67370838959085,11.7820459238118
img-26-mscoco__fundo_0586__The Parthenon in front of the Great Pyramid__th09__The_Mona_Lisa.jpg,img-26-mscoco,0.9,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.264892578125,0.283935546875,10.7655383113668,10.100249707467064
img-26-mscoco__fundo_0586__The city of London__th09__The_Mona_Lisa.jpg,img-26-mscoco,0.9,The city of London,The Mona Lisa,0.232421875,0.268798828125,11.491286546545236,11.166394903703114
img-26-mscoco__fundo_0610__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th11__The_Mona_Lisa.jpg,img-26-mscoco,1.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.281005859375,0.314208984375,10.020794360805429,11.108714252457826
img-26-mscoco__fundo_0610__A sunset__th11__The_Mona_Lisa.jpg,img-26-mscoco,1.1,A sunset,The Mona Lisa,0.2257080078125,0.2578125,11.527899813925368,11.896440787360962
img-26-mscoco__fundo_0610__The Parthenon in front of the Great Pyramid__th11__The_Mona_Lisa.jpg,img-26-mscoco,1.1,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.2215576171875,0.293212890625,9.904760948309743,8.164414857218258
img-26-mscoco__fundo_0610__The city of London__th11__The_Mona_Lisa.jpg,img-26-mscoco,1.1,The city of London,The Mona Lisa,0.24462890625,0.31005859375,12.06969495905739,11.439142222335516
img-26-mscoco__fundo_0634__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th13__The_Mona_Lisa.jpg,img-26-mscoco,1.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.263427734375,0.296875,10.685995697280525,11.260346102498957
img-26-mscoco__fundo_0634__A sunset__th13__The_Mona_Lisa.jpg,img-26-mscoco,1.3,A sunset,The Mona Lisa,0.231201171875,0.310302734375,11.262869104405342,12.036925339423309
img-26-mscoco__fundo_0634__The Parthenon in front of the Great Pyramid__th13__The_Mona_Lisa.jpg,img-26-mscoco,1.3,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.2410888671875,0.266357421875,10.550614537817562,9.673155604498493
img-26-mscoco__fundo_0634__The city of London__th13__The_Mona_Lisa.jpg,img-26-mscoco,1.3,The city of London,The Mona Lisa,0.268310546875,0.279296875,11.17902237970587,10.924654459665863
img-26-mscoco__fundo_0658__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th15__The_Mona_Lisa.jpg,img-26-mscoco,1.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.3544921875,0.2427978515625,9.557192049920541,10.603610002687084
img-26-mscoco__fundo_0658__A sunset__th15__The_Mona_Lisa.jpg,img-26-mscoco,1.5,A sunset,The Mona Lisa,0.27001953125,0.1783447265625,12.015959937691605,11.525969320647764
img-26-mscoco__fundo_0658__The Parthenon in front of the Great Pyramid__th15__The_Mona_Lisa.jpg,img-26-mscoco,1.5,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.273193359375,0.19677734375,11.753313799976207,7.621281258209844
img-26-mscoco__fundo_0658__The city of London__th15__The_Mona_Lisa.jpg,img-26-mscoco,1.5,The city of London,The Mona Lisa,0.288818359375,0.1715087890625,12.139192020916063,10.213204441235344
img-26-mscoco__fundo_0682__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th17__The_Mona_Lisa.jpg,img-26-mscoco,1.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.39453125,0.2467041015625,9.397775009021334,10.41860829651343
img-26-mscoco__fundo_0682__A sunset__th17__The_Mona_Lisa.jpg,img-26-mscoco,1.7,A sunset,The Mona Lisa,0.25537109375,0.174072265625,9.741250975951464,9.434581858594818
img-26-mscoco__fundo_0682__The Parthenon in front of the Great Pyramid__th17__The_Mona_Lisa.jpg,img-26-mscoco,1.7,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.2626953125,0.1837158203125,11.237609319939368,8.931264932878264
img-26-mscoco__fundo_0682__The city of London__th17__The_Mona_Lisa.jpg,img-26-mscoco,1.7,The city of London,The Mona Lisa,0.302734375,0.1810302734375,12.168405056663117,11.037548880294231
img-26-mscoco__fundo_0706__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th19__The_Mona_Lisa.jpg,img-26-mscoco,1.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",The Mona Lisa,0.372314453125,0.2403564453125,8.784054512230302,9.939715328896476
img-26-mscoco__fundo_0706__A sunset__th19__The_Mona_Lisa.jpg,img-26-mscoco,1.9,A sunset,The Mona Lisa,0.2548828125,0.1597900390625,11.164101124864748,10.3387955402773
img-26-mscoco__fundo_0706__The Parthenon in front of the Great Pyramid__th19__The_Mona_Lisa.jpg,img-26-mscoco,1.9,The Parthenon in front of the Great Pyramid,The Mona Lisa,0.282958984375,0.1790771484375,12.174283327545814,8.136235802414962
img-26-mscoco__fundo_0706__The city of London__th19__The_Mona_Lisa.jpg,img-26-mscoco,1.9,The city of London,The Mona Lisa,0.278076171875,0.1610107421875,11.06977478238371,9.52740195734932
img-26-mscoco__fundo_0730__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th01__Salvador_Dalí.jpg,img-26-mscoco,0.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.2015380859375,0.2349853515625,10.078309114405425,8.698257586942319
img-26-mscoco__fundo_0730__A sunset__th01__Salvador_Dalí.jpg,img-26-mscoco,0.1,A sunset,Salvador Dalí,0.17578125,0.1884765625,11.04135719034101,8.696046730155572
img-26-mscoco__fundo_0730__The Parthenon in front of the Great Pyramid__th01__Salvador_Dalí.jpg,img-26-mscoco,0.1,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.1597900390625,0.240234375,9.915679813896073,8.600269623488021
img-26-mscoco__fundo_0730__The city of London__th01__Salvador_Dalí.jpg,img-26-mscoco,0.1,The city of London,Salvador Dalí,0.2086181640625,0.2333984375,11.831543852897493,9.33584093592058
img-26-mscoco__fundo_0754__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th03__Salvador_Dalí.jpg,img-26-mscoco,0.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.254638671875,0.27734375,9.376239131216122,8.402195791881692
img-26-mscoco__fundo_0754__A sunset__th03__Salvador_Dalí.jpg,img-26-mscoco,0.3,A sunset,Salvador Dalí,0.21826171875,0.236328125,11.223106822556355,8.447199830552329
img-26-mscoco__fundo_0754__The Parthenon in front of the Great Pyramid__th03__Salvador_Dalí.jpg,img-26-mscoco,0.3,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.1943359375,0.26318359375,10.444869471314727,8.568991312108526
img-26-mscoco__fundo_0754__The city of London__th03__Salvador_Dalí.jpg,img-26-mscoco,0.3,The city of London,Salvador Dalí,0.22509765625,0.210205078125,11.299731719052158,9.244830509085372
img-26-mscoco__fundo_0778__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th05__Salvador_Dalí.jpg,img-26-mscoco,0.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.284912109375,0.2919921875,10.508078467081381,7.87605184462425
img-26-mscoco__fundo_0778__A sunset__th05__Salvador_Dalí.jpg,img-26-mscoco,0.5,A sunset,Salvador Dalí,0.20361328125,0.217041015625,11.18876843526569,8.002078801752766
img-26-mscoco__fundo_0778__The Parthenon in front of the Great Pyramid__th05__Salvador_Dalí.jpg,img-26-mscoco,0.5,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.20166015625,0.2119140625,10.171616967675138,8.783954558202431
img-26-mscoco__fundo_0778__The city of London__th05__Salvador_Dalí.jpg,img-26-mscoco,0.5,The city of London,Salvador Dalí,0.2529296875,0.1795654296875,11.278324931843956,8.952865896750547
img-26-mscoco__fundo_0802__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th07__Salvador_Dalí.jpg,img-26-mscoco,0.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.243896484375,0.23583984375,10.299920038591438,8.513248509187825
img-26-mscoco__fundo_0802__A sunset__th07__Salvador_Dalí.jpg,img-26-mscoco,0.7,A sunset,Salvador Dalí,0.2034912109375,0.22265625,11.022876112270087,8.55210290154238
img-26-mscoco__fundo_0802__The Parthenon in front of the Great Pyramid__th07__Salvador_Dalí.jpg,img-26-mscoco,0.7,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.1981201171875,0.210693359375,10.012390094311463,8.308848203976376
img-26-mscoco__fundo_0802__The city of London__th07__Salvador_Dalí.jpg,img-26-mscoco,0.7,The city of London,Salvador Dalí,0.239013671875,0.2005615234375,10.739898145396442,8.53272128190627
img-26-mscoco__fundo_0826__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th09__Salvador_Dalí.jpg,img-26-mscoco,0.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.279052734375,0.2264404296875,9.95352022061181,8.219850050626292
img-26-mscoco__fundo_0826__A sunset__th09__Salvador_Dalí.jpg,img-26-mscoco,0.9,A sunset,Salvador Dalí,0.2156982421875,0.2509765625,10.945509180199972,8.436580834876702
img-26-mscoco__fundo_0826__The Parthenon in front of the Great Pyramid__th09__Salvador_Dalí.jpg,img-26-mscoco,0.9,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.2220458984375,0.2188720703125,9.9649639866363,8.73898200642061
img-26-mscoco__fundo_0826__The city of London__th09__Salvador_Dalí.jpg,img-26-mscoco,0.9,The city of London,Salvador Dalí,0.25830078125,0.2149658203125,10.687746866812766,8.426435933317778
img-26-mscoco__fundo_0850__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th11__Salvador_Dalí.jpg,img-26-mscoco,1.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.259765625,0.282958984375,9.606084665605835,8.642593618293224
img-26-mscoco__fundo_0850__A sunset__th11__Salvador_Dalí.jpg,img-26-mscoco,1.1,A sunset,Salvador Dalí,0.21044921875,0.2291259765625,11.03245606472427,8.641773626400038
img-26-mscoco__fundo_0850__The Parthenon in front of the Great Pyramid__th11__Salvador_Dalí.jpg,img-26-mscoco,1.1,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.201904296875,0.255859375,10.38189116065399,8.76927303834844
img-26-mscoco__fundo_0850__The city of London__th11__Salvador_Dalí.jpg,img-26-mscoco,1.1,The city of London,Salvador Dalí,0.2493896484375,0.188720703125,11.104251455230692,9.004594270315431
img-26-mscoco__fundo_0874__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th13__Salvador_Dalí.jpg,img-26-mscoco,1.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.240234375,0.2188720703125,10.675153481651417,8.099999253032548
img-26-mscoco__fundo_0874__A sunset__th13__Salvador_Dalí.jpg,img-26-mscoco,1.3,A sunset,Salvador Dalí,0.228759765625,0.2017822265625,11.454046125369329,8.67432734027706
img-26-mscoco__fundo_0874__The Parthenon in front of the Great Pyramid__th13__Salvador_Dalí.jpg,img-26-mscoco,1.3,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.2430419921875,0.260986328125,10.303713417200587,8.644317251226985
img-26-mscoco__fundo_0874__The city of London__th13__Salvador_Dalí.jpg,img-26-mscoco,1.3,The city of London,Salvador Dalí,0.25244140625,0.2174072265625,11.414120090828693,9.064014640272449
img-26-mscoco__fundo_0898__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th15__Salvador_Dalí.jpg,img-26-mscoco,1.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.3515625,0.2320556640625,7.368081370929258,9.223469882734706
img-26-mscoco__fundo_0898__A sunset__th15__Salvador_Dalí.jpg,img-26-mscoco,1.5,A sunset,Salvador Dalí,0.269775390625,0.167236328125,11.566120869389815,9.147788655110066
img-26-mscoco__fundo_0898__The Parthenon in front of the Great Pyramid__th15__Salvador_Dalí.jpg,img-26-mscoco,1.5,The Parthenon in front of the Great Pyramid,Salvador Dalí,0.2724609375,0.1666259765625,11.06203624442875,8.880738023572295
img-26-mscoco__fundo_0898__The city of London__th15__Salvador_Dalí.jpg,img-26-mscoco,1.5,The city of London,Salvador Dalí,0.297119140625,0.1689453125,11.78241985387289,9.588990715018834
img-26-mscoco__fundo_0922__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th17__Salvador_Dalí.jpg,img-26-mscoco,1.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",Salvador Dalí,0.361572265625,0.2388916015625,7.944376951480063,8.81426877089374
img-26-mscoco__fundo_0922__A sunset__th17__Salvador_Dalí.jpg,img-26-mscoco,1.7,A sunset,Salvador Dalí,0.2666015625,0.174560546875,12.47715101272537,7.954008624036131
